respondent_id,date_created,date_modified,company-type,company-activity,company-years,position,seniority,founder,experience,main-programming-language,contract-type,workmode,work-time,currency,income-in-currency,extra-income-in-currency,stocks,stock-type,max-title,english-level,city
12966934928,09/14/2021 3:32:48 PM,09/14/2021 3:45:13 PM,Empresa extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Backend Developer/ Engineer,Mid (intermedio),No,2+ años,Python,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,90000000,0,0,No,Bachiller,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bucaramanga
12966890640,09/14/2021 3:02:57 PM,09/14/2021 3:31:51 PM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Analyst / Analista,Mid (intermedio),No,5 - 10 años,PHP,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",45,Pesos,45600000,0,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Santa Marta
12966299889,09/14/2021 10:52:43 AM,09/14/2021 12:00:50 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Engineer,Senior (Avanzado),No,10 - 15 años,Java,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",40,Pesos,204000000,0,0,No,Tecnólogo,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Bogotá
12966227187,09/14/2021 11:14:27 AM,09/14/2021 11:19:25 AM,Empresa extranjera,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",5 - 10,Software Engineer,Senior (Avanzado),No,10 - 15 años,PHP,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Dólares,20000,2000,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Cúcuta
12966183273,09/14/2021 11:01:29 AM,09/14/2021 11:12:03 AM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Data Scientist / Engineer,Senior (Avanzado),No,3 - 5 años,R,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,61200000,0,0,No,Especialista,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12966161476,09/14/2021 10:55:24 AM,09/14/2021 11:05:19 AM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Otro,Student (estudiante),No,Menos de 1 año,R,Contrato a término fijo,Presencial (ocupa más del 60% de su tiempo en una oficina),45,Pesos,15960000,0,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Otro
12966089543,09/14/2021 10:31:58 AM,09/14/2021 10:57:37 AM,"Sector público colombiano (ministerios, secretarías, alcaldías, etc)",Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,PHP,Contrato a término fijo,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",50,Pesos,28400000,9000000,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bucaramanga
12966007730,09/14/2021 10:03:37 AM,09/14/2021 10:19:23 AM,Empresa Colombiana con mercado Colombiano,Otro,2 - 5,CTO (Chief Technical Officer),Mid (intermedio),No,2+ años,Ruby,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",48,Pesos,36000000,3600000,0,Sí - stock options,Técnico,Básico (puede leer documentación y código en inglés),Bogotá
12965809685,09/14/2021 9:00:34 AM,09/14/2021 9:53:22 AM,Empresa Colombiana con mercado EEUU,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,JavaScript,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",40,Pesos,79000000,0,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Barranquilla
12965761551,09/14/2021 8:44:16 AM,09/14/2021 9:41:28 AM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",48,Pesos,54000000,18000000,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Cali
12965478719,09/14/2021 6:59:11 AM,09/14/2021 7:09:02 AM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,1,Full Stack Developer/ Engineer,Junior (Principiante),No,1+ año,Python,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,20400000,600000,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Medellín
12964579950,09/13/2021 10:19:04 PM,09/13/2021 10:32:01 PM,Empresa Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Otro,Senior (Avanzado),No,3 - 5 años,Otro,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",50,Pesos,10000000,5000000,0,Sí - dividendos,Maestría,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bogotá
12964124894,09/13/2021 6:20:39 PM,09/13/2021 6:30:39 PM,Empresa Colombiana con mercado global,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Software Engineer,Mid (intermedio),No,3 - 5 años,Java,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,66000000,15000000,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bogotá
12964107683,09/13/2021 6:14:14 PM,09/13/2021 6:28:50 PM,Empresa Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",1,Full Stack Developer/ Engineer,Senior (Avanzado),No,Más de 15 años,Java,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",48,Pesos,72000000,0,0,No,Especialista,Básico (puede leer documentación y código en inglés),Cúcuta
12964105156,09/13/2021 6:11:56 PM,09/13/2021 6:22:47 PM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,2+ años,JavaScript,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",36,Pesos,60000000,10000000,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Bogotá
12964004966,09/13/2021 5:33:44 PM,09/13/2021 5:52:44 PM,Empresa extranjera,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Mobile Developer,Senior (Avanzado),No,5 - 10 años,Swift,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",48,Pesos,72000000,4200000,0,No,Bachiller,Básico (puede leer documentación y código en inglés),Bogotá
12963780873,09/13/2021 3:57:01 PM,09/13/2021 4:14:07 PM,Empresa Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Data Scientist / Engineer,Senior (Avanzado),No,5 - 10 años,Python,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,115000000,0,0,No,Maestría,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12963746739,09/13/2021 3:42:08 PM,09/13/2021 3:50:55 PM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,Backend Developer/ Engineer,Mid (intermedio),No,2+ años,Ruby,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",45,Pesos,54000000,0,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Bogotá
12962851471,09/13/2021 10:13:04 AM,09/13/2021 11:55:44 AM,Empresa extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",5 - 10,Otro,Senior (Avanzado),No,5 - 10 años,JavaScript,Contratista internacional,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",40,Dólares,120000,0,0,No,Maestría,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Medellín
12962866784,09/13/2021 10:17:49 AM,09/13/2021 10:30:08 AM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Software Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Presencial (ocupa más del 60% de su tiempo en una oficina),48,Pesos,50000000,12000000,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Cali
12962654696,09/13/2021 9:11:29 AM,09/13/2021 9:21:08 AM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,1,Full Stack Developer/ Engineer,Mid (intermedio),Sí,10 - 15 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,67200000,5600000,0,No,Técnico,Básico (puede leer documentación y código en inglés),Medellín
12962632493,09/13/2021 9:03:43 AM,09/13/2021 9:15:37 AM,Empresa Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,DevOps / Ingeniero de Infraestructura,Senior (Avanzado),No,3 - 5 años,Otro,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",45,Pesos,198000000,0,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Medellín
12962629281,09/13/2021 9:03:24 AM,09/13/2021 9:10:38 AM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Web Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",50,Pesos,13500000,900000,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Bogotá
12961957830,09/13/2021 3:54:30 AM,09/13/2021 4:11:28 AM,Empresa Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Engineer,Senior (Avanzado),No,Más de 15 años,PHP,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",45,Pesos,60000000,4500000,0,No,Especialista,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Soacha
12961578005,09/12/2021 11:14:24 PM,09/12/2021 11:30:59 PM,Empresa Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Otro,Mid (intermedio),No,5 - 10 años,PHP,Contrato a término fijo,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,24000000,1200000,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Bucaramanga
12960672104,09/12/2021 10:22:11 AM,09/12/2021 10:36:09 AM,Empresa Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Analyst / Analista,Junior (Principiante),No,3 - 5 años,PHP,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",48,Pesos,28800000,4320000,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Itagüí
12960539692,09/12/2021 8:17:44 AM,09/12/2021 8:31:30 AM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,Python,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Dólares,52800,0,0,No,Maestría,Nativo,Bogotá
12960144734,09/12/2021 12:43:58 AM,09/12/2021 12:53:21 AM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,2 - 5,DevOps / Ingeniero de Infraestructura,Senior (Avanzado),No,10 - 15 años,Otro,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",60,Pesos,276000000,23000000,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bogotá
12960115273,09/11/2021 11:52:50 PM,09/12/2021 12:01:43 AM,Empresa extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Full Stack Developer/ Engineer,Junior (Principiante),No,Menos de 1 año,JavaScript,Otro,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,50400000,0,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Neiva
12959938840,09/11/2021 7:38:00 PM,09/11/2021 7:53:01 PM,Empresa extranjera,Otro,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,Python,Contratista internacional,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",35,Dólares,60000,0,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12959921448,09/11/2021 7:15:49 PM,09/11/2021 7:21:09 PM,Empresa extranjera,Otro,Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,66000000,0,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Bogotá
12959888417,09/11/2021 6:34:41 PM,09/11/2021 6:44:44 PM,Empresa Colombiana con mercado latinoamericano,Otro,5 - 10,Otro,Mid (intermedio),No,5 - 10 años,PHP,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,37200000,0,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Pereira
12959702346,09/11/2021 2:59:56 PM,09/11/2021 3:35:41 PM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",5 - 10,Frontend Developer/ Engineer,Junior (Principiante),No,Menos de 1 año,JavaScript,Contrato a término indefinido,Presencial (ocupa más del 60% de su tiempo en una oficina),48,Pesos,11676000,0,976000,No,Técnico,Ninguno,Santa Marta
12959702685,09/11/2021 3:00:17 PM,09/11/2021 3:17:16 PM,Empresa Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",40,Pesos,120000000,120000000,0,No,Bachiller,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Barranquilla
12959685121,09/11/2021 2:39:28 PM,09/11/2021 2:49:59 PM,Empresa extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Software Engineer,Senior (Avanzado),No,5 - 10 años,Java,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,144000000,20000000,0,Sí - dividendos,Pregrado,Básico (puede leer documentación y código en inglés),Pereira
