respondent_id,date_created,date_modified,company-type,company-activity,company-years,position,seniority,founder,experience,main-programming-language,contract-type,workmode,work-time,currency,income-in-currency,extra-income-in-currency,stocks,stock-type,max-title,english-level,city,min-experience,max-experience
12875393779,08/07/2021 11:35:02 AM,08/07/2021 11:46:09 AM,Colombiana con mercado global,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Frontend Developer/ Engineer,Mid (intermedio),No,2+ años,JavaScript,Contrato a término fijo,Remoto,45,Pesos,60000000.0,0,0,No,4,1,Cartagena,2,2
12875226951,08/07/2021 9:10:02 AM,08/07/2021 9:30:42 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Developer/ Engineer,Mid (intermedio),No,3 - 5 años,Java,Contrato a término indefinido,Presencial,45,Pesos,54000000.0,0,0,No,4,1,Cúcuta,3,4
12874087901,08/06/2021 3:40:48 PM,08/06/2021 3:51:50 PM,"Sector público colombiano (ministerios, secretarías, alcaldías, etc)",Consultoría y servicios de desarrollo de software a la medida,Soy independiente,Otro,Mid (intermedio),Sí,5 - 10 años,Python,Otro,Remoto,50,Pesos,70000000.0,0,0,No,6,1,Pereira,5,9
12873549926,08/06/2021 11:30:12 AM,08/06/2021 11:39:09 AM,Extranjera,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",5 - 10,Software Engineer,Mid (intermedio),No,5 - 10 años,Kotlin,Contratista internacional,Remoto,40,Dólares,90000.0,0,0,Sí - stock options,4,2,Bogotá,5,9
12873531656,08/06/2021 11:22:17 AM,08/06/2021 11:32:03 AM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Backend Developer/ Engineer,Senior (Avanzado),Sí,10 - 15 años,C#,Contrato a término indefinido,Remoto,50,Pesos,5000000.0,0,0,No,4,1,Otro,10,14
12873531319,08/06/2021 11:21:19 AM,08/06/2021 11:28:15 AM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Software Engineer,Senior (Avanzado),No,10 - 15 años,JavaScript,Contratista internacional,Remoto,40,Dólares,130000.0,20000,0,Sí - stock options,4,3,Bogotá,10,14
12873395606,08/06/2021 10:31:02 AM,08/06/2021 10:40:31 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,C#,Contrato a término indefinido,Remoto,40,Pesos,96000000.0,48800000,0,No,4,2,Cali,5,9
12873361498,08/06/2021 10:18:04 AM,08/06/2021 10:32:53 AM,Colombiana con mercado global,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Backend Developer/ Engineer,Mid (intermedio),No,2+ años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,21480000.0,0,0,No,1,4,Itagüí,2,2
12873247456,08/06/2021 9:34:32 AM,08/06/2021 9:53:40 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,1+ año,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,78000000.0,0,0,No,4,3,Medellín,1,1
12872861364,08/06/2021 7:09:23 AM,08/06/2021 8:57:38 AM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Junior (Principiante),No,1+ año,Java,Contrato a término indefinido,Remoto,44,Pesos,21250000.0,0,0,No,3,1,Medellín,1,1
12873076203,08/06/2021 8:30:31 AM,08/06/2021 8:45:06 AM,Colombiana con mercado global,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Web Developer/ Engineer,Mid (intermedio),No,3 - 5 años,Python,Contrato a término indefinido,Presencial,45,Pesos,60000000.0,5000000,0,No,5,1,Santa Marta,3,4
12872016725,08/05/2021 9:45:01 PM,08/05/2021 10:03:11 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Flexible,40,Pesos,36000000.0,6000000,0,No,1,1,Medellín,3,4
12871975165,08/05/2021 9:14:12 PM,08/05/2021 9:19:37 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Engineer,Mid (intermedio),No,2+ años,Ruby,Contrato a término indefinido,Remoto,40,Dólares,32400.0,0,0,No,3,4,Barranquilla,2,2
12871783976,08/05/2021 7:10:33 PM,08/05/2021 7:29:59 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,QA / Tester Engineer,Senior (Avanzado),No,10 - 15 años,Java,Contrato a término indefinido,Presencial,45,Pesos,155000000.0,0,0,No,4,2,Medellín,10,14
12871539736,08/05/2021 5:17:59 PM,08/05/2021 5:27:13 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,DevOps / Ingeniero de Infraestructura,Senior (Avanzado),No,5 - 10 años,Python,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,38,Pesos,120000000.0,20000000,0,No,4,3,Pereira,5,9
12871115635,08/05/2021 2:07:02 PM,08/05/2021 2:16:53 PM,Colombiana con mercado Colombiano,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,DevOps / Ingeniero de Infraestructura,Senior (Avanzado),No,Más de 15 años,Python,Contrato a término indefinido,Remoto,40,Pesos,192000000.0,0,89000000,Sí - stock options,4,2,Bogotá,15,15
12871041331,08/05/2021 1:35:30 PM,08/05/2021 1:45:03 PM,Colombiana con mercado global,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Software Architect / Arquitecto de software,Senior (Avanzado),No,Más de 15 años,Java,Contrato a término indefinido,Remoto,60,Pesos,200000000.0,50000000,20000000,Sí - rsus,6,2,Bogotá,15,15
12870813645,08/05/2021 12:00:47 PM,08/05/2021 12:11:20 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,2+ años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,42000000.0,7000000,0,No,4,2,Cali,2,2
12870571875,08/05/2021 10:29:46 AM,08/05/2021 10:48:42 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Senior (Avanzado),No,5 - 10 años,TypeScript,Contrato a término indefinido,Remoto,45,Pesos,130950000.0,0,0,No,3,3,Cali,5,9
12870387464,08/05/2021 8:33:42 AM,08/05/2021 10:04:18 AM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Web Developer/ Engineer,Mid (intermedio),No,3 - 5 años,PHP,Contrato a término indefinido,Remoto,48,Pesos,43200000.0,3000000,4000000,No,3,1,Bogotá,3,4
12870366203,08/05/2021 9:15:28 AM,08/05/2021 9:27:16 AM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Junior (Principiante),No,1+ año,JavaScript,Contrato a término indefinido,Remoto,30,Pesos,7200000.0,0,0,No,1,1,Sincelejo,1,1
12870112004,08/05/2021 7:32:43 AM,08/05/2021 7:42:50 AM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,Remoto,50,Pesos,11000000.0,20000000,0,No,3,1,Bogotá,5,9
12868754898,08/04/2021 5:32:21 PM,08/04/2021 10:55:48 PM,Colombiana con mercado global,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",5 - 10,Backend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,Python,Contrato a término indefinido,Remoto,50,Pesos,96000000.0,0,0,No,4,2,Cali,5,9
12869217814,08/04/2021 9:51:59 PM,08/04/2021 10:00:38 PM,Colombiana con mercado EEUU,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Backend Developer/ Engineer,Junior (Principiante),No,1+ año,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,37000000.0,1200000,0,No,4,1,Otro,1,1
12869212369,08/04/2021 9:46:56 PM,08/04/2021 9:57:53 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Junior (Principiante),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,4500000.0,0,0,No,4,2,Bogotá,3,4
12869168039,08/04/2021 9:07:27 PM,08/04/2021 9:26:57 PM,Colombiana con mercado global,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",5 - 10,Otro,Junior (Principiante),No,Menos de 1 año,"Mánager",Contrato a término indefinido,Flexible,40,Pesos,120000000.0,10000000,20000000,Sí - stock options,1,3,Bogotá,0,0
12869063721,08/04/2021 7:23:36 PM,08/04/2021 8:15:07 PM,"Sector público colombiano (ministerios, secretarías, alcaldías, etc)",Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Senior (Avanzado),No,10 - 15 años,Java,Contrato a término fijo,Presencial,42,Pesos,100000000.0,0,0,No,6,2,Bogotá,10,14
12868953768,08/04/2021 6:58:25 PM,08/04/2021 7:38:32 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Otro,Mid (intermedio),No,3 - 5 años,PHP,Otro,Remoto,45,Pesos,66000000.0,0,0,No,1,3,Cúcuta,3,4
12868922885,08/04/2021 6:44:41 PM,08/04/2021 6:57:31 PM,Extranjera,Otro,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,Más de 15 años,Java,Contrato a término indefinido,Remoto,40,Pesos,168000000.0,0,0,No,4,3,Medellín,15,15
12868803086,08/04/2021 5:53:13 PM,08/04/2021 6:26:19 PM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Backend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,PowerShell,Contrato a término indefinido,Presencial,60,Pesos,156000000.0,0,0,No,4,1,Bogotá,5,9
12868760364,08/04/2021 5:35:10 PM,08/04/2021 5:57:42 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,10 - 15 años,TypeScript,Contrato a término indefinido,Remoto,35,Pesos,81600000.0,0,2000000,Sí - stock options,6,2,Bogotá,10,14
12868733555,08/04/2021 5:22:17 PM,08/04/2021 5:35:46 PM,Extranjera,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,Más de 15 años,JavaScript,Contratista internacional,Remoto,30,Dólares,250000.0,25000,300000,Sí - dividendos,4,3,Medellín,15,15
12868687557,08/04/2021 5:00:34 PM,08/04/2021 5:20:50 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",5 - 10,Frontend Developer/ Engineer,Junior (Principiante),No,2+ años,JavaScript,Contrato a término indefinido,Remoto,50,Pesos,20400000.0,1700000,0,No,2,2,Bogotá,2,2
12868700823,08/04/2021 3:06:46 PM,08/04/2021 5:18:52 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Mid (intermedio),No,5 - 10 años,PHP,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,40,Pesos,68400000.0,0,0,No,4,2,Medellín,5,9
12868633934,08/04/2021 1:48:00 PM,08/04/2021 4:58:44 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Analyst / Analista,Senior (Avanzado),No,5 - 10 años,Python,Contrato a término indefinido,Remoto,40,Pesos,102000000.0,4000000,0,No,3,1,Bogotá,5,9
12868620652,08/04/2021 4:28:29 PM,08/04/2021 4:46:32 PM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,2+ años,Ruby,Contrato a término indefinido,Flexible,40,Pesos,56400000.0,56400000,0,No,4,2,Barranquilla,2,2
12868624161,08/04/2021 4:24:02 PM,08/04/2021 4:37:17 PM,Colombiana con mercado global,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,CTO (Chief Technical Officer),Senior (Avanzado),Sí,Más de 15 años,Python,Contrato a término indefinido,Remoto,40,Pesos,100000000.0,25000000,0,Sí - dividendos,4,2,Medellín,15,15
12868558731,08/04/2021 3:51:14 PM,08/04/2021 4:26:07 PM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,48,Pesos,38400000.0,0,0,No,4,1,Medellín,3,4
12868586696,08/04/2021 4:10:27 PM,08/04/2021 4:25:00 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Otro,Senior (Avanzado),No,5 - 10 años,Java,Contrato a término indefinido,Flexible,45,Pesos,66000000.0,14400000,0,No,4,1,Medellín,5,9
12868592259,08/04/2021 4:14:13 PM,08/04/2021 4:24:38 PM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Full Stack Developer/ Engineer,Junior (Principiante),No,1+ año,Go,Contrato a término indefinido,Remoto,60,Pesos,24000000.0,12000000,0,No,5,3,Medellín,1,1
12868574045,08/04/2021 4:04:56 PM,08/04/2021 4:15:02 PM,Colombiana con mercado global,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Backend Developer/ Engineer,Mid (intermedio),No,2+ años,Python,Contrato a término indefinido,Flexible,48,Pesos,72000000.0,0,0,No,1,1,Manizales,2,2
12868537893,08/04/2021 3:46:43 PM,08/04/2021 4:05:00 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,35,Pesos,84000.0,24000,0,No,4,2,Cúcuta,5,9
12868547937,08/04/2021 3:52:20 PM,08/04/2021 4:01:26 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Software Engineer,Mid (intermedio),No,Menos de 1 año,TypeScript,Contrato a término indefinido,Remoto,45,Pesos,24000000.0,1200000,0,No,1,1,Medellín,0,0
12868534137,08/04/2021 3:45:50 PM,08/04/2021 3:58:22 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,Más de 15 años,JavaScript,Contratista internacional,Remoto,40,Dólares,84000.0,0,0,No,4,3,Itagüí,15,15
12868489604,08/04/2021 2:46:00 PM,08/04/2021 3:46:18 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Web Developer/ Engineer,Mid (intermedio),No,5 - 10 años,PHP,Contrato a término indefinido,Remoto,40,Pesos,48000000.0,0,0,No,1,1,Otro,5,9
12868490563,08/04/2021 3:24:50 PM,08/04/2021 3:38:16 PM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Architect / Arquitecto de software,Mid (intermedio),No,10 - 15 años,Otro,Contrato a término indefinido,Flexible,45,Pesos,156000000.0,6000000,0,No,6,2,Bogotá,10,14
12868497132,08/04/2021 3:28:07 PM,08/04/2021 3:36:37 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,Ruby,Contratista internacional,Remoto,35,Dólares,46200.0,0,0,No,4,3,Barranquilla,5,9
12868468811,08/04/2021 3:13:51 PM,08/04/2021 3:33:54 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,42,Pesos,36000000.0,0,0,No,3,1,Cúcuta,3,4
12868443104,08/04/2021 3:01:48 PM,08/04/2021 3:18:23 PM,Soy independiente (freelance),"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Software Engineer,Senior (Avanzado),No,5 - 10 años,Python,Contratista internacional,Remoto,40,Dólares,48000.0,0,0,No,4,2,Bucaramanga,5,9
12868430330,08/04/2021 2:57:11 PM,08/04/2021 3:07:11 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Flexible,40,Pesos,78000000.0,0,0,No,4,2,Cúcuta,5,9
12868393464,08/04/2021 2:40:24 PM,08/04/2021 3:04:48 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",5 - 10,Software Architect / Arquitecto de software,Senior (Avanzado),No,10 - 15 años,JavaScript,Contratista internacional,Remoto,30,Dólares,85200.0,0,25527,Sí - stock options,3,3,Otro,10,14
12868405903,08/04/2021 2:46:17 PM,08/04/2021 2:54:45 PM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Software Architect / Arquitecto de software,Senior (Avanzado),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,45,Pesos,192000000.0,40000000,0,No,4,2,Medellín,3,4
12868384533,08/04/2021 2:34:36 PM,08/04/2021 2:50:47 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Engineer,Junior (Principiante),No,Menos de 1 año,C#,Contrato a término indefinido,Remoto,40,Pesos,18000000.0,0,0,No,2,1,Cúcuta,0,0
12868390542,08/04/2021 2:35:01 PM,08/04/2021 2:48:26 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Web Developer/ Engineer,Mid (intermedio),No,10 - 15 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,40,Pesos,108000000.0,0,0,No,1,3,Medellín,10,14
12868375459,08/04/2021 2:31:57 PM,08/04/2021 2:46:16 PM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,5 - 10 años,TypeScript,Contrato a término indefinido,Remoto,45,Pesos,72000000.0,0,0,No,4,1,Medellín,5,9
12868371141,08/04/2021 2:29:44 PM,08/04/2021 2:38:27 PM,Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Backend Developer/ Engineer,Junior (Principiante),No,Menos de 1 año,Java,Contrato a término indefinido,Remoto,40,Pesos,21960000.0,0,0,No,2,1,Cúcuta,0,0
12868351998,08/04/2021 2:21:03 PM,08/04/2021 2:34:25 PM,Colombiana con mercado Colombiano,Otro,5 - 10,Developer/ Engineer,Junior (Principiante),No,1+ año,TypeScript,Contrato a término indefinido,Remoto,40,Pesos,20400000.0,3600000,0,No,2,1,Cúcuta,1,1
12868351842,08/04/2021 2:21:00 PM,08/04/2021 2:32:10 PM,Colombiana con mercado Colombiano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Analyst / Analista,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término fijo,Remoto,48,Pesos,26400000.0,0,0,No,3,1,Cali,3,4
12868326636,08/04/2021 2:06:57 PM,08/04/2021 2:29:34 PM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Otro,Junior (Principiante),No,1+ año,C#,Contrato a término indefinido,Remoto,48,Pesos,21840000.0,0,0,No,2,3,Cartagena,1,1
12868336204,08/04/2021 2:14:08 PM,08/04/2021 2:26:21 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Software Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contratista internacional,Remoto,40,Dólares,70000.0,0,0,No,4,3,Otro,5,9
12868328702,08/04/2021 2:10:44 PM,08/04/2021 2:20:49 PM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Mid (intermedio),No,1+ año,C#,Contrato a término indefinido,Flexible,45,Pesos,21600000.0,2400000,0,No,4,1,Medellín,1,1
12868308503,08/04/2021 1:55:04 PM,08/04/2021 2:17:10 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,45,Pesos,4500000.0,2500000,0,No,4,1,Bogotá,3,4
12868311520,08/04/2021 2:03:01 PM,08/04/2021 2:15:52 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Engineer,Senior (Avanzado),No,5 - 10 años,TypeScript,Contratista internacional,Remoto,50,Dólares,50400.0,0,0,No,1,3,Cúcuta,5,9
12868295841,08/04/2021 1:56:08 PM,08/04/2021 2:11:54 PM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Frontend Developer/ Engineer,Mid (intermedio),No,2+ años,JavaScript,Contrato a término indefinido,Flexible,48,Pesos,24000000.0,200000,0,No,3,1,Medellín,2,2
12868298294,08/04/2021 1:57:39 PM,08/04/2021 2:10:20 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Web Developer/ Engineer,Mid (intermedio),No,2+ años,JavaScript,Contrato a término indefinido,Flexible,40,Pesos,72000000.0,0,0,No,4,2,Bogotá,2,2
12868295485,08/04/2021 1:55:50 PM,08/04/2021 2:06:53 PM,Colombiana con mercado Colombiano,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Menos de 1,Frontend Developer/ Engineer,Senior (Avanzado),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,35,Pesos,64800000.0,0,0,No,4,1,Bogotá,3,4
12868281643,08/04/2021 1:48:45 PM,08/04/2021 2:06:45 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,Java,Contrato a término indefinido,Remoto,45,Pesos,49200000.0,4800,0,No,2,1,Medellín,3,4
12868299695,08/04/2021 1:57:59 PM,08/04/2021 2:06:00 PM,Colombiana con mercado EEUU,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,PHP,Contrato a término indefinido,Remoto,45,Pesos,76000000.0,0,0,No,4,2,Medellín,3,4
12868294287,08/04/2021 1:55:34 PM,08/04/2021 2:04:57 PM,Colombiana con mercado EEUU,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,48,Pesos,10000000.0,0,0,No,3,3,Medellín,3,4
12868265992,08/04/2021 1:43:05 PM,08/04/2021 1:55:46 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,Remoto,45,Pesos,96000000.0,0,8000000,No,3,2,Medellín,5,9
12868261326,08/04/2021 1:40:48 PM,08/04/2021 1:53:31 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Mid (intermedio),No,5 - 10 años,PHP,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,40,Pesos,80400000.0,0,0,No,4,2,Otro,5,9
12868214149,08/04/2021 1:19:48 PM,08/04/2021 1:46:35 PM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Web Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,Contrato a término fijo,Presencial,47,Pesos,26400000.0,0,0,No,3,1,Cali,5,9
12868220342,08/04/2021 1:22:37 PM,08/04/2021 1:35:41 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Otro,Otro,No,Más de 15 años,Java,Contrato a término indefinido,Presencial,60,Pesos,480000000.0,0,160000000,Sí - stock options,5,3,Bogotá,15,15
12867952649,08/04/2021 11:18:21 AM,08/04/2021 1:35:32 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,Remoto,35,Dólares,46000.0,0,0,No,4,3,Bogotá,5,9
12868207365,08/04/2021 1:16:42 PM,08/04/2021 1:33:10 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,TypeScript,Contrato a término indefinido,Remoto,45,Pesos,60000000.0,5000000,0,No,4,2,Cali,3,4
12868117382,08/04/2021 12:32:49 PM,08/04/2021 1:31:20 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,TypeScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Flexible,40,Pesos,84000000.0,5200000,0,Sí - stock options,4,2,Bogotá,10,14
12868193272,08/04/2021 1:10:18 PM,08/04/2021 1:22:35 PM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Analyst / Analista,Junior (Principiante),No,1+ año,Python,Contrato a término fijo,Remoto,45,Pesos,30000000.0,0,0,No,4,2,Medellín,1,1
12868134299,08/04/2021 12:45:50 PM,08/04/2021 1:00:51 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,205000000.0,0,0,No,1,3,Medellín,3,4
12868116192,08/04/2021 12:38:42 PM,08/04/2021 12:49:04 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Backend Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,PHP,Contrato a término indefinido,Remoto,40,Dólares,24000.0,0,0,Sí - stock options,6,3,Bogotá,10,14
12868091925,08/04/2021 12:28:18 PM,08/04/2021 12:37:58 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Backend Developer/ Engineer,Junior (Principiante),No,1+ año,Java,Contrato a término indefinido,Flexible,40,Pesos,44000000.0,5000000,0,No,4,2,Bogotá,1,1
12868079984,08/04/2021 12:23:30 PM,08/04/2021 12:31:05 PM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,Menos de 1,Backend Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,JavaScript,Contrato a término indefinido,Remoto,48,Pesos,2500000.0,500000,0,No,4,1,Bucaramanga,10,14
